sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004
RealESRGAN:ava_images___912445,RealESRGAN,ava_images___912445.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___912445.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912445.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912445.png,train,-0.34300122,0.22789407,0.75499874,-1.4211677,-1.9289918
RealESRGAN:ava_images___913881,RealESRGAN,ava_images___913881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___913881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___913881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___913881.png,train,4.078706,2.7644165,-0.54584277,-0.5183687,2.6538074
RealESRGAN:ava_images___914305,RealESRGAN,ava_images___914305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___914305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___914305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___914305.png,train,-2.3357978,3.169587,5.106493,0.3498308,-0.8023158
RealESRGAN:ava_images___915877,RealESRGAN,ava_images___915877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___915877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___915877.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___915877.png,train,6.8892784,2.354368,-2.1710842,0.60600644,4.891265
RealESRGAN:ava_images___917236,RealESRGAN,ava_images___917236.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___917236.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___917236.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___917236.png,train,0.17784877,-3.0793068,-0.7445232,1.2343776,0.82724005
RealESRGAN:ava_images___917483,RealESRGAN,ava_images___917483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___917483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___917483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___917483.png,test,-2.9454691,3.875346,1.5381653,0.30530587,1.45467
RealESRGAN:ava_images___919115,RealESRGAN,ava_images___919115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___919115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___919115.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___919115.png,train,-2.4813714,1.4501078,-1.4021893,-2.8515878,-0.97155815
RealESRGAN:ava_images___919777,RealESRGAN,ava_images___919777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___919777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___919777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___919777.png,train,-1.1342026,-1.4110296,-0.82540435,-2.852799,0.80167377
RealESRGAN:ava_images___921523,RealESRGAN,ava_images___921523.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___921523.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921523.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921523.png,train,4.083394,3.8334568,-3.2499285,-3.2655573,5.097715
RealESRGAN:ava_images___921553,RealESRGAN,ava_images___921553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___921553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921553.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921553.png,test,-0.027385548,-2.7554648,-1.0503371,-0.19288445,0.38643005
RealESRGAN:ava_images___921595,RealESRGAN,ava_images___921595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___921595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921595.png,train,6.7291436,3.4543254,-3.347684,-1.4435624,5.746356
RealESRGAN:ava_images___921798,RealESRGAN,ava_images___921798.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___921798.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___921798.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___921798.png,train,0.9969459,2.4187481,0.79743046,-1.8493403,-2.455096
RealESRGAN:ava_images___922662,RealESRGAN,ava_images___922662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___922662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___922662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___922662.png,test,-0.093836725,-3.2319179,-0.39896923,1.1790906,1.0044243
RealESRGAN:ava_images___924263,RealESRGAN,ava_images___924263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___924263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___924263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___924263.png,train,1.9667585,3.7694995,4.702353,-1.9415153,0.8622574
RealESRGAN:ava_images___924884,RealESRGAN,ava_images___924884.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___924884.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___924884.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___924884.png,train,-0.3531703,2.2737305,1.2463942,-1.9516987,0.19633967
RealESRGAN:ava_images___92577,RealESRGAN,ava_images___92577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___92577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___92577.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___92577.png,train,-0.9084524,-2.3371303,-1.3810003,-0.45605838,-0.40684503
RealESRGAN:ava_images___927230,RealESRGAN,ava_images___927230.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___927230.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___927230.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___927230.png,train,-1.7934961,1.7678478,-0.42205286,-5.055959,0.17971241
RealESRGAN:ava_images___927475,RealESRGAN,ava_images___927475.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___927475.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___927475.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___927475.png,train,6.5412188,2.6039555,-2.6557417,-0.41435623,6.1037793
RealESRGAN:ava_images___928321,RealESRGAN,ava_images___928321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___928321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___928321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___928321.png,train,1.025855,-1.2647588,-1.7853746,-1.7343699,-1.5926106
RealESRGAN:ava_images___928766,RealESRGAN,ava_images___928766.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___928766.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___928766.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___928766.png,test,-1.2524904,0.25805235,-0.04692644,-2.4827747,-1.0943294
RealESRGAN:ava_images___930623,RealESRGAN,ava_images___930623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___930623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___930623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___930623.png,train,-0.04785183,-1.9305255,-1.3153028,0.05954039,-0.5875898
RealESRGAN:ava_images___930744,RealESRGAN,ava_images___930744.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___930744.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___930744.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___930744.png,train,-0.36224148,-0.053682566,-0.13921976,-1.7965683,2.1158412
RealESRGAN:ava_images___93099,RealESRGAN,ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93099.png,train,-1.2885592,-0.30477285,0.9068542,-1.902713,0.63696975
RealESRGAN:ava_images___93275,RealESRGAN,ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93275.png,train,-3.3653316,1.771867,2.0673447,-2.3645263,0.7800234
RealESRGAN:ava_images___935639,RealESRGAN,ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935639.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935639.png,train,4.4281006,2.5179822,-1.6138732,0.45082015,0.20786792
RealESRGAN:ava_images___935646,RealESRGAN,ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935646.png,test,-0.41543,-2.7042463,-2.1091597,-1.3323699,-1.5777447
RealESRGAN:ava_images___935650,RealESRGAN,ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935650.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935650.png,test,-1.8361202,2.4817388,-0.8150792,-3.0238743,1.8024211
RealESRGAN:ava_images___935655,RealESRGAN,ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___935655.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___935655.png,test,-2.877031,2.686804,0.72535986,1.9180952,-1.5627992
RealESRGAN:ava_images___93573,RealESRGAN,ava_images___93573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___93573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___93573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___93573.png,test,-0.624536,-2.3780236,-0.9807559,0.8833915,0.645916
RealESRGAN:ava_images___936509,RealESRGAN,ava_images___936509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___936509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___936509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___936509.png,train,-0.08365549,-3.0340374,-1.7968073,-0.63949585,-0.23748213
RealESRGAN:ava_images___938315,RealESRGAN,ava_images___938315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___938315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___938315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___938315.png,test,6.3544393,1.4398081,-1.457604,3.1422138,-4.7672596
RealESRGAN:ava_images___938703,RealESRGAN,ava_images___938703.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___938703.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___938703.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___938703.png,train,2.3258793,1.1574295,-1.1426893,-0.9984783,-3.6451218
RealESRGAN:ava_images___940984,RealESRGAN,ava_images___940984.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___940984.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___940984.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___940984.png,test,-1.1819328,0.6748519,0.23314065,-3.6837206,-0.25006717
RealESRGAN:ava_images___941868,RealESRGAN,ava_images___941868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___941868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___941868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___941868.png,test,-0.63082886,1.7943375,2.7149458,2.364163,-2.2640214
RealESRGAN:ava_images___942122,RealESRGAN,ava_images___942122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___942122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___942122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___942122.png,train,-2.1855793,0.8268821,-1.6822839,-2.1287827,-2.0053213
RealESRGAN:ava_images___942291,RealESRGAN,ava_images___942291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___942291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___942291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___942291.png,train,-1.2420913,-0.3720069,-3.646078,-2.5932455,-0.77816385
RealESRGAN:ava_images___942453,RealESRGAN,ava_images___942453.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___942453.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___942453.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___942453.png,test,1.6222265,-1.0221124,0.3710659,0.018078804,1.6144845
RealESRGAN:ava_images___943973,RealESRGAN,ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___943973.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___943973.png,train,-1.4106952,-0.6743686,-1.127689,-1.3242368,-1.2669148
RealESRGAN:ava_images___944054,RealESRGAN,ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944054.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944054.png,train,0.10914508,6.046996,-0.45753402,1.7300864,-3.8981059
RealESRGAN:ava_images___944586,RealESRGAN,ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944586.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944586.png,test,0.6476987,-0.8388877,-0.22031736,1.3831041,-2.6756272
RealESRGAN:ava_images___944618,RealESRGAN,ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___944618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___944618.png,train,-3.039044,2.9540422,-1.0394835,-2.9644227,-0.28202397
RealESRGAN:ava_images___946666,RealESRGAN,ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___946666.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___946666.png,test,0.12414816,0.42621875,0.014006138,-2.0141654,-0.0075159073
RealESRGAN:ava_images___946686,RealESRGAN,ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___946686.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___946686.png,test,4.0566974,0.16706324,-1.1026759,0.74911684,2.4837239
RealESRGAN:ava_images___94721,RealESRGAN,ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___94721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___94721.png,test,-1.7706598,3.04167,4.4734807,2.91075,-1.4021566
RealESRGAN:ava_images___947789,RealESRGAN,ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___947789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___947789.png,test,-0.65094584,-2.7401047,-2.705786,-2.2425728,-1.6516931
RealESRGAN:ava_images___94865,RealESRGAN,ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___94865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___94865.png,test,-0.027535439,-0.5608592,0.84556776,-1.5714687,0.090079725
RealESRGAN:ava_images___949353,RealESRGAN,ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___949353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___949353.png,train,4.687544,1.0121634,-1.8350258,2.280476,-4.6448536
RealESRGAN:ava_images___950987,RealESRGAN,ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___950987.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___950987.png,train,-2.154649,0.23740959,2.4343388,-1.7049602,0.7584224
RealESRGAN:ava_images___951290,RealESRGAN,ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___951290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___951290.png,train,0.39346033,-2.2912323,-1.1867867,-0.32064903,-1.386678
RealESRGAN:ava_images___953752,RealESRGAN,ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___953752.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___953752.png,train,0.48463753,-2.3243437,1.0853741,0.55171037,0.7276754
RealESRGAN:ava_images___954225,RealESRGAN,ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___954225.png,train,-0.18589278,-3.118416,-0.4177693,1.895202,0.89974314
