sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004
RealESRGAN:ava_images___827653,RealESRGAN,ava_images___827653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___827653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___827653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___827653.png,train,0.20141792,-30.215233,-15.90853,-9.067774,0.77724135
RealESRGAN:ava_images___828906,RealESRGAN,ava_images___828906.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___828906.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___828906.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___828906.png,test,-5.192795,-6.9845314,-24.40069,-6.8360186,-1.5652277
RealESRGAN:ava_images___829175,RealESRGAN,ava_images___829175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___829175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___829175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___829175.png,train,9.732147,-15.696579,-21.962101,-14.250799,-0.49388587
RealESRGAN:ava_images___829480,RealESRGAN,ava_images___829480.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___829480.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___829480.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___829480.png,train,67.60988,-39.09714,1.1212181,-75.46627,-8.306598
RealESRGAN:ava_images___829894,RealESRGAN,ava_images___829894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___829894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___829894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___829894.png,train,-16.623484,-24.413143,30.508291,35.75357,-10.341138
RealESRGAN:ava_images___831280,RealESRGAN,ava_images___831280.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___831280.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___831280.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___831280.png,test,3.3717995,-4.9381332,-4.6830144,1.4873593,3.9061809
RealESRGAN:ava_images___831691,RealESRGAN,ava_images___831691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___831691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___831691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___831691.png,train,-28.637608,10.111626,21.372948,-7.8291907,0.056411266
RealESRGAN:ava_images___83511,RealESRGAN,ava_images___83511.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___83511.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___83511.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___83511.png,train,6.2150764,-31.496132,-22.593138,0.37343532,-9.709514
RealESRGAN:ava_images___835840,RealESRGAN,ava_images___835840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___835840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___835840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___835840.png,test,-3.9090176,-3.0422783,-15.013404,-0.77121794,2.7857022
RealESRGAN:ava_images___836782,RealESRGAN,ava_images___836782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___836782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___836782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___836782.png,test,-19.195892,7.594302,1.8670638,-3.1488156,-0.23398113
RealESRGAN:ava_images___836942,RealESRGAN,ava_images___836942.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___836942.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___836942.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___836942.png,train,22.398643,-28.069752,-6.028891,6.5421867,47.734337
RealESRGAN:ava_images___838486,RealESRGAN,ava_images___838486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___838486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___838486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___838486.png,train,-14.713281,-6.85931,2.8069448,11.51853,25.654415
RealESRGAN:ava_images___840040,RealESRGAN,ava_images___840040.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___840040.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___840040.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___840040.png,train,-22.97413,9.735074,13.594724,1.8794634,-2.1835623
RealESRGAN:ava_images___84011,RealESRGAN,ava_images___84011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___84011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___84011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___84011.png,test,-4.076744,-20.658592,-3.5057335,18.908455,21.05393
RealESRGAN:ava_images___841297,RealESRGAN,ava_images___841297.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___841297.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___841297.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___841297.png,train,-10.3814125,-12.855614,9.17555,-13.546427,2.932817
RealESRGAN:ava_images___842206,RealESRGAN,ava_images___842206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___842206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___842206.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___842206.png,train,2.9523354,17.9842,-27.550882,19.595213,-3.708567
RealESRGAN:ava_images___842482,RealESRGAN,ava_images___842482.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___842482.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___842482.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___842482.png,test,-7.137665,21.392338,-32.813347,24.974922,-4.4339657
RealESRGAN:ava_images___843295,RealESRGAN,ava_images___843295.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___843295.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___843295.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___843295.png,train,34.003937,27.493216,21.756207,5.7788315,-8.4173565
RealESRGAN:ava_images___844627,RealESRGAN,ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___844627.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___844627.png,train,45.50313,21.7759,-6.35181,16.847252,-16.930676
RealESRGAN:ava_images___846658,RealESRGAN,ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___846658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___846658.png,test,-13.597109,5.652565,17.444962,-10.339237,2.617565
RealESRGAN:ava_images___846773,RealESRGAN,ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___846773.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___846773.png,train,-3.3405418,19.236628,-26.878538,11.701033,3.5945508
RealESRGAN:ava_images___848190,RealESRGAN,ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___848190.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___848190.png,train,-11.959267,19.316912,-10.708232,7.8430195,2.9481382
RealESRGAN:ava_images___848675,RealESRGAN,ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___848675.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___848675.png,train,-14.053416,7.5008955,-2.1655939,-0.062760115,2.2019525
RealESRGAN:ava_images___849099,RealESRGAN,ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___849099.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___849099.png,train,-3.8776474,-32.402115,20.762499,11.052353,-7.2949286
RealESRGAN:ava_images___850822,RealESRGAN,ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___850822.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___850822.png,train,0.10743141,8.988089,-10.035371,-11.801802,9.081699
RealESRGAN:ava_images___851321,RealESRGAN,ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___851321.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___851321.png,test,-5.241375,14.192714,-20.395773,3.3518078,-3.746188
RealESRGAN:ava_images___851761,RealESRGAN,ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___851761.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___851761.png,test,-6.638489,15.58692,10.751358,-2.256963,0.19892651
RealESRGAN:ava_images___852856,RealESRGAN,ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___852856.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___852856.png,train,-32.25939,12.942789,16.675934,-4.051769,-2.218131
RealESRGAN:ava_images___853233,RealESRGAN,ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___853233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___853233.png,train,14.954369,-38.016132,-25.94099,-3.3020635,28.904114
RealESRGAN:ava_images___854996,RealESRGAN,ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___854996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___854996.png,test,-25.12815,10.617549,23.24427,-8.055269,-2.5386894
RealESRGAN:ava_images___857045,RealESRGAN,ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___857045.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___857045.png,test,-5.818392,2.7660074,-15.750081,-2.1177742,-0.07128787
RealESRGAN:ava_images___857447,RealESRGAN,ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___857447.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___857447.png,train,-3.7159119,23.05122,-22.109995,20.759193,4.654416
RealESRGAN:ava_images___858130,RealESRGAN,ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___858130.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___858130.png,train,-17.043411,6.1270523,14.77342,-6.199453,-1.3227534
RealESRGAN:ava_images___858968,RealESRGAN,ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___858968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___858968.png,test,-11.936241,9.025495,-8.015124,-14.622391,-4.0685196
RealESRGAN:ava_images___859785,RealESRGAN,ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___859785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___859785.png,train,-7.0137424,-13.0051,-18.394085,-12.345165,9.873909
RealESRGAN:ava_images___861408,RealESRGAN,ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861408.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861408.png,test,4.4769135,-20.334919,-8.546175,6.78961,10.208541
RealESRGAN:ava_images___861514,RealESRGAN,ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861514.png,train,-22.810545,12.30695,19.600258,-3.8175669,0.42826903
RealESRGAN:ava_images___861541,RealESRGAN,ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___861541.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___861541.png,train,9.867287,-7.1786213,-28.463934,-15.611818,5.865658
RealESRGAN:ava_images___862497,RealESRGAN,ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___862497.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___862497.png,train,-23.827505,11.708332,1.0177444,1.5966637,0.8311743
RealESRGAN:ava_images___862652,RealESRGAN,ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___862652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___862652.png,test,-16.653948,-11.436621,5.3443217,9.27557,19.141125
RealESRGAN:ava_images___863806,RealESRGAN,ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___863806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___863806.png,train,5.3813705,12.136976,-18.073097,-14.818151,-1.3085725
RealESRGAN:ava_images___864250,RealESRGAN,ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___864250.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___864250.png,test,16.322308,-10.359364,-24.869616,-6.441949,-5.9910955
RealESRGAN:ava_images___864948,RealESRGAN,ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___864948.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___864948.png,train,-14.958267,22.838581,-19.26577,18.589102,-7.3241253
RealESRGAN:ava_images___865138,RealESRGAN,ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___865138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___865138.png,train,-12.950148,1.0617924,-21.154018,-15.377016,-13.044332
RealESRGAN:ava_images___865616,RealESRGAN,ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___865616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___865616.png,test,6.795292,-36.80283,10.727468,25.466385,0.72763383
RealESRGAN:ava_images___866392,RealESRGAN,ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___866392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___866392.png,train,12.990166,-13.768318,-15.844964,-3.329617,16.33561
RealESRGAN:ava_images___86709,RealESRGAN,ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___86709.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___86709.png,train,22.939594,-38.455013,-19.759016,1.4544095,22.891329
RealESRGAN:ava_images___867105,RealESRGAN,ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___867105.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___867105.png,train,-1.0750828,-1.047842,1.3011698,-0.668751,-3.3600824
RealESRGAN:ava_images___867440,RealESRGAN,ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___867440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___867440.png,test,-16.92117,6.8097286,-3.6798139,-3.6509242,1.0096416
RealESRGAN:ava_images___870157,RealESRGAN,ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___870157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___870157.png,test,-10.245983,-12.185623,8.383302,-12.100838,-20.990925
RealESRGAN:ava_images___877959,RealESRGAN,ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___877959.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___877959.png,test,-11.38331,6.7713604,3.3948197,-10.861404,-12.617468
