sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
RealESRGAN:ava_images___290193,RealESRGAN,ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___290193.png,test,2.0172057,0.90587544,1.0627358,-0.14003134,-4.5452313,-1.8549105,0.32700878,-3.7203584,0.95366275,-1.153885,-1.1982346,-0.2458832,0.8542604,-0.15053196,0.32995155,-0.55349046,-2.250438,0.27140948,1.1974512,1.1234938,0.65123355,-0.7053733,0.5839854,2.1457467,-0.0016052518,2.4023201,1.1231133,-0.6978719,1.2437928,0.38129127,0.29674897,-0.8971362,0.054795414,0.19124447,-0.4853021,1.3761841,-0.20302677,-0.49674627,0.419862,-0.9770228,-1.1380922,0.60589266,0.13238856,0.56890833,-0.07692161,-0.60494846,-1.1136467,-0.3270109,-0.20472777,-0.5405313
RealESRGAN:ava_images___290259,RealESRGAN,ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___290259.png,test,1.4586686,3.541701,0.0434801,-2.8770733,2.2164996,2.8543973,-0.17134148,-1.9724003,0.78156745,0.47891992,2.7502193,-0.51938754,-0.111344635,1.5643225,-0.57532924,-1.8266399,-0.55708826,-0.14706126,0.18169224,0.013291698,-0.6956123,0.75319517,1.2073582,0.67057174,-0.018384838,-0.24912974,-0.72193307,-0.5147946,-0.041658208,-0.891182,0.07298131,0.43425128,-0.16813323,1.2135932,0.60513055,-0.7539102,0.34871262,-1.162693,0.5818991,-0.7855438,-0.53250736,0.05799982,-0.29221982,-0.09019704,0.32478133,-0.45001882,-0.00028525293,-0.9081421,-0.9466356,-0.41412675
RealESRGAN:ava_images___291189,RealESRGAN,ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291189.png,test,-1.3779651,1.8672326,1.4340901,-4.189972,0.58431727,-0.046274424,-0.68918335,1.1087849,-0.43658128,-1.5104201,0.77834535,-0.84379995,-1.6531036,0.24537496,-0.26639986,-0.69879365,-0.15869527,0.1828765,3.0023203,0.4424007,-0.25665098,0.4085919,-0.39103478,0.63824344,-0.35723427,-1.8970357,0.6091162,-0.7437998,-0.14489616,0.8038018,0.029467408,-0.07089217,0.34227723,0.5174946,-0.47530046,0.585776,-0.40693495,-0.065413,1.1655861,-0.22988842,-0.97931904,-0.46011502,-1.0754828,-0.57900554,-0.15665272,-0.002225086,0.11924042,0.19193302,0.27576134,0.66348326
RealESRGAN:ava_images___291365,RealESRGAN,ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291365.png,train,-0.6767126,0.081259966,-1.20234,-3.44241,0.59730005,0.06891143,-1.2717767,-0.32058415,-0.5897674,-1.9024566,0.45151192,-0.752509,-0.616531,0.0031695068,-0.2898602,-0.79667634,-0.1727312,-0.7773491,2.184873,0.221714,-0.6420884,0.72820485,-2.2966955,0.4943741,-0.052063383,-0.5072671,-0.12103593,-0.30937704,0.0058759004,-0.5199942,0.59632885,-1.5952752,1.1832824,-0.18740605,-1.3372997,0.57857645,-0.6252226,-0.23667815,1.1326706,-0.7142255,-0.37873656,-0.23807187,-0.9430417,0.066961244,-0.66792417,0.68597126,-0.18706046,-0.43467835,-0.45041025,-0.26460832
RealESRGAN:ava_images___291847,RealESRGAN,ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291847.png,train,-0.8159735,-0.011689186,-0.72116596,-1.7420388,-0.0033913255,0.29743946,-0.48987323,-1.4132208,-1.3302099,-1.2700754,0.42985025,0.747479,-1.4959893,-0.4500723,-0.28489572,0.9458214,0.63173807,0.04680991,0.3234713,-0.9926531,-0.62562805,0.39043552,0.59182364,0.5519228,-0.07908045,0.7448296,-0.6825456,-0.90902925,0.4915684,-0.8369132,-0.44380033,-0.3640798,-0.54248524,0.025829002,-0.88626266,-0.41271064,0.38766897,0.13383493,1.0623726,-0.297074,0.31928843,-0.53766394,0.3018931,-0.94220036,0.6808773,-0.26527596,0.3161084,-0.07989949,-0.7173176,0.37107664
RealESRGAN:ava_images___292825,RealESRGAN,ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___292825.png,train,-2.239243,-0.43658137,-1.9109735,-2.71455,-0.41852444,-0.68768275,0.83207995,-0.8609717,-0.7754562,-0.24127093,-0.6130759,1.4593532,1.3421357,0.11364992,1.111922,-1.960028,0.7905998,-1.2037623,-1.6042184,0.32996374,-0.04781594,0.34284365,0.078363575,-1.1274756,0.3355491,0.27314693,-0.046142668,0.5017496,-0.05259277,-0.3181842,0.5945531,0.9101107,0.7088364,0.30541876,1.2490485,0.6502948,0.27342325,0.25498644,-0.595523,-0.6251172,0.006925732,0.28605404,-0.33280927,0.22767517,-1.1476029,-0.87345535,-0.8072717,-0.5106941,0.9198264,-0.17909762
RealESRGAN:ava_images___293982,RealESRGAN,ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___293982.png,train,-3.1767185,1.565645,0.54641277,-3.3124113,-0.3501578,-0.49934042,0.19346288,-1.2733926,-2.3622677,-0.6783627,-1.7192516,0.7393989,-3.000938,1.2604289,0.7308631,0.51904213,0.89941657,-0.62054396,-2.082109,-1.0772865,-0.7083565,-1.7934649,2.4672632,-1.396379,0.4346024,0.7872469,0.12058002,-0.6143731,1.1828716,2.7176015,-0.05990237,-0.63578427,-0.15348823,2.358923,-0.13377753,0.1310271,2.3247542,-0.84645,-0.7275938,-1.7145832,-0.67641205,-1.5975866,0.3863365,-0.87338954,-0.41327372,0.47378796,1.4306227,1.5020064,-1.6913203,0.75799435
RealESRGAN:ava_images___295451,RealESRGAN,ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___295451.png,test,-2.2461567,0.98057914,-0.052940845,-3.2823677,-0.4467792,-0.72153234,-0.9099918,-0.9557251,-1.271974,-0.4967578,-1.1099422,2.1254761,-1.0065348,-1.132531,1.6337974,1.4569011,-0.4239721,0.22775707,-0.8933502,0.21905558,-0.024043493,-0.3343593,0.40363374,-1.0046124,0.06144195,-1.5923029,-1.696713,-0.19377103,-0.5979544,-1.5680684,-0.060583647,0.5688501,-1.61552,0.095891826,-0.65408957,-0.60459244,0.778691,0.7214688,0.4057055,-0.9936307,0.8855325,-0.54881454,0.8893169,-0.5597307,-0.8679912,0.115458965,1.0647703,-0.50505614,-0.07174,-0.12085457
RealESRGAN:ava_images___296993,RealESRGAN,ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___296993.png,train,-2.4663954,0.32094717,-0.6806347,-3.4202213,0.27049416,-0.9708425,-0.65258676,-0.8278825,-1.2167246,1.1653552,0.7082535,-0.73271596,-1.4555004,0.21133687,-0.51137275,-1.0827295,-0.19190025,0.06337398,-0.42691004,0.42459273,-0.6555882,-0.21823251,-1.7515236,0.17894404,0.9173736,0.70598173,1.244799,-1.8589659,0.13459969,-0.09402905,0.14447659,1.2565413,-0.121899724,1.6496106,1.2055838,0.41874772,0.027918056,-1.7834829,0.38820556,-0.53837305,-1.1672237,-0.785558,0.32204184,-0.44969162,-0.9047029,-0.10622225,-0.32196614,0.83279884,0.51874065,-0.23984124
RealESRGAN:ava_images___297868,RealESRGAN,ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___297868.png,train,2.8350928,1.8214948,-2.0517669,-0.07862735,-2.5150106,-0.35504603,-0.32350117,-0.3037311,-1.1550485,-1.855174,-2.3232307,-1.5108607,-0.5409746,0.588982,1.120287,1.5119033,2.4150105,-0.94413924,0.15063426,0.4959466,-0.47425056,0.3127977,-1.217525,1.0593204,0.14727715,-0.09419693,-1.3612127,0.37829053,-0.81936735,-1.107378,1.5920837,2.2368596,0.852748,0.2436173,-0.58081985,0.3073575,-0.20987943,-0.5549271,0.6313057,-0.065125644,0.2368197,-0.4885943,-0.08234963,0.04925963,0.08548713,-0.39134735,0.48567396,-0.26389208,-0.009736985,0.2830745
RealESRGAN:ava_images___299904,RealESRGAN,ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___299904.png,test,-2.2557893,-0.87327766,0.4437464,-1.7390891,1.0248787,-0.90618277,0.19119188,0.3401706,-2.0742636,0.14686611,-1.1208622,1.2122331,-1.595736,-0.7550216,0.62889075,-0.13818693,0.28124827,-0.101517335,-0.28026453,-0.049065292,0.17165375,-0.45569086,-0.6884285,-0.8657634,0.48348567,-0.49568516,0.26458466,-1.0344118,0.09859226,0.5608635,0.055770174,-0.24025378,-0.085767,0.69880515,-0.4846894,-0.07599749,0.8469649,-0.025563657,0.14290926,-0.16698468,-1.2992296,-0.72532606,0.1334553,-0.46000496,0.4005591,-0.22943334,0.54347444,-0.10104805,-0.5012042,0.16838433
RealESRGAN:ava_images___300457,RealESRGAN,ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___300457.png,test,-1.6435145,-0.24162292,-1.899416,-3.664968,0.039425254,-0.1494366,-0.21000335,0.12845325,-1.4168706,0.13242784,-0.082047045,1.9579182,-1.5134184,-1.8230838,0.91480196,-0.59211916,-0.08392127,0.43847767,1.8957714,-0.85487205,0.13004997,0.6928115,-1.7812873,1.5161027,-1.2735224,0.402876,-0.19060177,-0.07997078,-0.64544475,0.3325143,0.72552544,0.02669543,2.206268,-1.2603211,-0.88787234,-0.123016834,0.605917,-1.7972983,0.5434541,0.4133956,0.28598714,0.19365665,-0.73939025,-0.7035907,1.1051924,0.07664324,0.235177,1.3694723,0.6608331,-0.28336692
RealESRGAN:ava_images___300547,RealESRGAN,ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___300547.png,test,-2.011236,0.28784513,-1.4874055,-1.6324042,-1.4926572,0.98550785,0.70369834,0.518562,-1.7455001,1.3602661,-0.12950951,0.39966166,-0.91977125,-0.06593031,-0.4220878,-0.053268258,-0.78813934,-0.1409768,-1.4332473,-0.24636275,0.78929126,-0.85289454,0.18816753,-0.105075076,0.72048986,-0.6483894,-0.6099202,-0.504115,-0.0076621324,-1.0228617,-0.34100953,0.32445353,-0.80823684,0.89867425,-0.010367408,-0.15515086,0.29032153,1.1204976,-1.0695128,-1.1643705,1.4117535,-0.9011097,-0.1133007,0.6348588,-0.6181867,-0.32015544,0.3947751,0.1832794,0.12550393,0.45880175
RealESRGAN:ava_images___303595,RealESRGAN,ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___303595.png,test,0.385518,-0.9798167,-0.509566,-0.6641631,-2.4895375,-0.4639076,0.8914612,-2.27789,1.0257908,0.68169624,-2.3209877,-1.1903915,0.4590428,1.5938387,1.2149775,-0.6908765,-0.50766236,-1.3503364,0.16916826,1.1936616,-0.19133836,0.11365038,0.9957672,1.0865438,1.2043797,-1.2014917,-0.25501353,-0.85195076,1.0290829,0.11240144,-1.1801035,1.2331734,-0.21578582,-0.53606594,0.6172818,-0.7118548,0.5416917,-0.64507794,-0.8445716,0.1428468,0.04331872,-0.26994652,-0.2856663,0.50964594,-0.9558275,0.30869955,-0.29006213,0.47011822,-0.0553523,-0.84331983
RealESRGAN:ava_images___304223,RealESRGAN,ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___304223.png,train,-0.6010512,0.37640238,-2.0764894,-2.876729,1.1942564,-0.2829646,-0.6656679,-0.040140048,1.3314869,-1.4782206,1.360859,-3.5676506,1.2685907,0.41626972,0.70560837,-1.8429246,0.048210055,-0.8334694,2.239166,0.9590771,-0.8792206,1.2942867,-1.7147887,-0.70390654,-0.43588242,0.52184415,-0.59791785,-1.8875494,0.2518601,0.53759396,0.17791298,-2.201346,0.33408463,0.99703854,-0.52756584,0.24448127,-0.47443914,-0.6576654,1.2872702,-1.6946402,-0.13771245,-0.19501081,0.89918786,-0.86514187,0.53604317,0.72580045,-1.4303598,0.6252025,0.5154424,-0.76502836
RealESRGAN:ava_images___30548,RealESRGAN,ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___30548.png,train,1.8054035,-1.1274476,1.8760805,1.0499227,-2.4148026,-1.5083247,-0.5709566,-1.9762167,0.9366634,-0.052322313,-1.5845892,-0.4397697,1.5040421,-2.4022803,0.20903933,-0.54827976,-2.15946,0.750239,0.5426597,-0.47995877,-0.20547009,-1.6464784,0.6502533,1.4696699,-1.0331655,0.70194346,0.62625587,-0.3221269,-0.20783682,-1.3186606,-0.2653523,-1.5518948,-0.4689581,0.3780605,-0.36153144,0.55143243,-1.1623515,1.4219332,0.6764469,-1.2641275,0.28438485,-0.7249073,-0.851431,0.8572066,0.9733747,2.342859,0.23823257,0.13995853,-0.26891637,-0.12147012
RealESRGAN:ava_images___306155,RealESRGAN,ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___306155.png,train,-2.0816228,1.0779092,1.733563,-1.3025056,1.4776022,-2.1452289,1.2451165,0.54361117,-0.26975137,1.4180074,0.78689307,-0.08425972,0.47250503,-1.1404251,-1.3185096,0.41951522,-0.9416051,-0.5282574,0.07936203,0.016799062,0.3585369,0.1883704,0.12947136,-0.7603802,1.0217319,-2.4321585,-0.17730528,-1.2587069,-1.3377417,0.029441878,0.700974,0.16973405,-1.0071447,-1.6125056,-0.8884231,1.8989583,-1.1099198,1.0089242,-0.94880223,-0.49446926,-2.0570042,0.1275172,1.4792103,-1.3037628,1.9618949,-1.2721459,-0.11350231,-1.5265898,0.58742106,-0.116045475
RealESRGAN:ava_images___307463,RealESRGAN,ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___307463.png,test,-0.4058263,2.6875017,-1.5344708,-4.0963554,0.34868252,-1.177832,-0.92025036,-0.88175607,0.5449343,-3.5452247,1.2413619,-2.8720076,1.8865747,-1.1952113,0.849591,-2.2053509,0.62005985,0.6544101,3.3798203,0.9849351,0.63525575,0.5197722,-0.4545768,-1.1796626,-1.6481515,0.7290015,-1.4399107,0.45142642,-0.16863473,1.2634331,-0.08138406,-0.87831664,-0.3659413,-0.5237945,-0.16032407,-0.092335805,-0.40779573,1.0005443,0.083863005,-1.1549667,-0.15940136,0.009503067,0.43294898,-0.25295427,0.95647717,-0.19321005,-0.62407625,0.67076415,0.77385664,-0.30480063
RealESRGAN:ava_images___308188,RealESRGAN,ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308188.png,train,-0.18866062,-0.5456016,2.0205002,-1.0151579,1.8872466,1.6801828,-0.2550999,0.8429439,-0.71637124,-0.49794567,0.26351014,0.25705236,-1.5276814,-1.2546865,0.08945784,-0.018425431,0.55387414,0.8918445,0.071100794,1.6167885,-1.526041,-0.40293032,1.4792844,-1.9186066,-0.48321295,0.5766467,0.5707588,-1.0408487,1.3428144,-0.17352095,-0.1759873,0.086079255,0.96846586,-0.6774617,-0.01922673,1.6591144,-0.061771005,-0.36690274,-1.1323179,0.017995294,0.09765671,0.8410764,0.43434182,-0.5675938,0.31878492,-0.22158551,0.5797493,-0.24869081,1.7704117,1.1463695
RealESRGAN:ava_images___308473,RealESRGAN,ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308473.png,test,0.081602044,1.377754,4.892416,-1.4342083,0.81547195,2.6099563,-0.3269683,-0.35033584,0.32605654,0.0022723004,1.99389,-1.096152,-0.40041775,-2.0036988,-0.30245566,-0.20080252,1.6021833,0.9779011,0.20154017,0.16556258,-1.5333071,0.45953354,0.24192928,-0.009235799,-0.6673669,-0.40242994,-0.18461132,0.065647274,-0.9696054,0.22313328,-0.04783669,0.31937435,-1.2272986,0.29965687,-0.3034363,1.2492361,0.45293695,0.1301748,-1.2001534,0.07079914,-0.73682976,0.4909012,-1.515188,-0.04129157,-1.0691991,-0.59891593,0.51438886,0.004425048,0.25069508,0.123540446
RealESRGAN:ava_images___309160,RealESRGAN,ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309160.png,train,-2.6427972,3.7594326,3.312007,0.8007405,-2.7625437,-0.25166523,1.7339365,-4.884126,0.38342428,2.2756553,1.7477183,-2.228603,0.9097075,2.0616043,4.089571,3.4646118,-2.5508552,-1.4982558,1.7878969,-2.7789958,1.881619,-3.3307364,-0.086203136,-2.6680436,2.5986142,-0.8761477,0.17619109,0.39249164,3.3732398,2.182683,2.240451,0.8477222,0.27560043,-0.79571176,-0.53955257,1.0519158,-1.0879958,-1.3566233,-0.45439133,-1.1941854,0.60005987,0.19764617,-0.38937622,-0.0011023022,0.54914486,-0.45387757,-0.1745223,0.74245346,0.42488804,-0.10631064
RealESRGAN:ava_images___309647,RealESRGAN,ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309647.png,train,-3.742806,1.5614536,-2.8202336,2.6062531,-0.27251035,1.1062906,-0.09209183,-0.60361636,0.27370167,0.6122826,-1.6330895,-0.121688664,1.8109682,-1.2701476,0.03366667,0.3141045,2.0529304,-1.8082107,-1.2301497,-0.3339081,2.118771,0.3002277,0.4610067,-2.1387947,-0.5276304,-1.9088321,0.88547707,-0.54971945,-1.8851151,2.8021235,-0.07227327,-1.128764,0.8888332,0.716244,-1.1645398,2.1026232,0.53500646,-0.002767235,-0.07584456,-1.2873175,-0.7565347,1.3026901,0.21804094,-0.115555406,1.4624704,0.52246225,-0.21746767,1.931921,0.13029578,-0.85878754
RealESRGAN:ava_images___31011,RealESRGAN,ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___31011.png,test,-0.031353008,-2.9934866,-0.6816627,0.48425555,0.6636876,0.6879011,-0.17805396,0.18012697,0.11307064,-0.37514457,0.4931193,-0.3077252,-0.36501938,-0.27305648,0.30885753,0.21810287,-0.36118475,-0.19080468,-0.21229559,-0.10818751,0.2589988,0.32368445,-0.02991583,-0.2495147,-0.076475695,0.1756704,0.2231761,0.5635571,0.018899508,-0.16575263,0.13067874,0.18635876,-0.2522748,0.007171601,-0.10739525,0.10354529,-0.089027286,0.2972664,-0.055604033,0.095894605,-0.029433966,-0.48705494,-0.070454516,0.14752999,0.111060634,-0.11684925,0.0030668378,0.051207498,-0.23855717,-0.1044665
RealESRGAN:ava_images___311517,RealESRGAN,ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___311517.png,test,0.7954855,-0.901392,-2.48713,-1.5341209,-5.4338555,-0.22692728,1.9218881,2.958219,1.2589521,1.9563881,-1.4642804,-0.3519739,-0.27598476,-0.07441579,0.20943964,-0.43892202,-3.252759,1.8875062,0.6487063,0.38806477,-0.2057277,0.7601235,1.846465,0.43895322,0.18807754,0.30927566,-0.12527043,0.84195256,0.99310744,1.2360699,-0.88451993,0.59752357,-0.23091128,-1.6190906,-0.13108946,-0.49610516,1.4729341,-0.15022445,-1.6932198,-0.7803263,-1.0595012,0.011305898,-0.20613217,1.6120728,-0.24719056,0.92627466,0.9740745,0.4581297,0.21685001,-0.5848305
RealESRGAN:ava_images___312547,RealESRGAN,ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___312547.png,test,-0.09696487,3.6552584,-1.6759135,-5.100665,2.5212908,-0.23325288,-0.8515534,-1.1894568,0.9638766,-0.41873595,2.569296,1.1385403,-0.46978092,-0.7377409,1.0005805,0.0045876093,-1.2987751,-0.5797641,2.0214412,-0.5143792,-0.30153748,1.0244681,0.9165668,1.0120951,-0.41098192,-0.71627194,-0.82310015,-0.0982739,-0.8517996,0.8164375,-0.2132722,2.0248418,1.1550345,-0.21677954,0.32333395,-0.47775933,0.15297039,-1.3069427,0.5672679,0.18042551,1.1415397,0.079414815,-0.8745261,-0.71592796,0.3138821,-0.60120195,-0.59156144,1.0725893,0.65428483,-0.5667832
