sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
RealESRGAN:ava_images___884874,RealESRGAN,ava_images___884874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___884874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___884874.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___884874.png,train,-0.49204868,-1.8772973,-2.2256331,-1.2016563,-2.2610304,1.8542209,2.9792242,3.3838785,-0.82973355,2.6081364,-0.85194117,0.6436555,1.227088,-0.7376236,1.3354616,-1.1612197,-0.97981524,-0.4240274,1.0379949,-0.17066643,0.56856704,1.3672953,0.619886,-1.3960155,0.050759114
RealESRGAN:ava_images___885133,RealESRGAN,ava_images___885133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___885133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___885133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___885133.png,train,-0.20584543,-0.12025452,-1.5497321,0.6049406,-2.5842254,-2.2593389,-1.430891,0.6804277,1.8606982,-0.33445227,4.8113003,4.9795456,-2.2063324,-1.0746739,2.795642,-0.6634032,-2.2519794,-0.08885059,2.4975703,-1.4681365,0.6027194,1.5740005,4.796821,5.655685,-4.2078333
RealESRGAN:ava_images___885727,RealESRGAN,ava_images___885727.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___885727.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___885727.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___885727.png,train,0.10833469,-2.102135,-1.2432084,0.37609032,-0.4341895,1.0927974,1.6259599,1.4203495,-0.54317546,0.5502621,-0.08220327,-0.022198439,0.35923064,0.16268973,-0.017071903,0.32407713,-0.108212285,0.33902743,0.45596042,-0.21144111,0.36268556,0.3835359,0.016154513,0.28696698,-0.3638813
RealESRGAN:ava_images___886120,RealESRGAN,ava_images___886120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___886120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___886120.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___886120.png,train,1.0006409,5.124484,-4.125537,-0.36246657,-7.6921415,2.840486,4.7440667,2.7545626,-1.6866492,0.6970659,0.40480942,-0.59242773,2.2758813,-0.38482308,-0.40936965,0.73808444,0.052730173,1.7395685,0.14659652,-0.49643418,-0.09818479,0.026885271,1.0074667,0.69577944,0.024119338
RealESRGAN:ava_images___886904,RealESRGAN,ava_images___886904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___886904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___886904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___886904.png,train,2.1624486,-0.8321595,1.9965296,-0.22036701,0.7961664,2.1956596,-0.644927,1.6277682,0.517548,-1.1680592,-1.699609,0.53488034,0.18874407,1.6946199,-0.4163931,0.6542001,0.19981974,0.11175367,-2.1373715,0.36247265,1.1081443,-0.9339541,-0.27710786,0.9855318,-0.7602167
RealESRGAN:ava_images___887317,RealESRGAN,ava_images___887317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___887317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___887317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___887317.png,test,2.1075733,-1.8242508,-0.7233029,0.7096437,0.15093482,-0.009017587,0.33602172,0.15994716,-0.03800483,-0.42899913,-1.9012678,-1.5616279,-0.38256067,0.66261137,0.7417979,-1.2737979,0.48655316,-1.127306,0.12015671,1.1526644,-0.29130024,-0.26724774,0.5632262,1.6823817,0.97823864
RealESRGAN:ava_images___888081,RealESRGAN,ava_images___888081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___888081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___888081.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___888081.png,test,1.8892072,-1.7954775,1.3843954,1.4531814,-0.79874617,1.4119861,-1.1730745,0.31019154,-0.37878078,0.3364501,0.11192614,0.19327092,-0.6403384,1.5343595,0.042900503,-1.0326167,0.23015574,-0.3397696,0.023560308,-1.3871118,-0.25964773,-0.75707674,-0.5960059,0.48569244,-0.94690865
RealESRGAN:ava_images___889669,RealESRGAN,ava_images___889669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___889669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___889669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___889669.png,train,1.2698532,-1.4173453,1.0640213,-0.25872993,-0.23129362,1.8868655,-0.21701089,-0.4627774,0.24261984,-0.2828623,-0.8003265,0.14789969,0.18618506,2.066531,-0.55281276,-1.601705,-0.12552235,-0.48993033,-2.0128329,1.2715328,1.0878767,0.59181863,-0.24049674,1.455175,-0.54163265
RealESRGAN:ava_images___889687,RealESRGAN,ava_images___889687.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___889687.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___889687.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___889687.png,test,1.3295089,0.71351385,2.686351,1.4296235,-2.72825,-0.8525516,0.26968056,-2.274172,-0.13614397,-0.23396492,1.1757216,0.07422745,0.8632893,-1.3101925,0.3150899,0.47815794,-1.1669676,-0.5427095,-0.70751125,0.6430711,1.6696316,-0.7291105,0.0314154,1.4050919,-0.22703744
RealESRGAN:ava_images___889869,RealESRGAN,ava_images___889869.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___889869.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___889869.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___889869.png,train,-2.079382,-0.02086711,0.38539773,-2.5518613,0.48186412,0.43320507,0.27937254,-0.97708285,-2.5742009,0.98151857,0.64667135,0.38610584,-1.8927009,-0.96859765,0.24001753,0.47609967,1.0166025,-0.040412933,0.16142362,-0.7538656,-0.8728453,-0.6987598,0.9707035,0.9167353,0.17970826
RealESRGAN:ava_images___891057,RealESRGAN,ava_images___891057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___891057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___891057.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___891057.png,train,-3.4911118,0.6939063,-0.7733844,4.4830933,1.0581112,0.935862,-0.43498486,1.1888385,2.0746145,0.25675958,-1.0755014,0.90984446,-0.91325617,-0.116479695,-0.7430256,-0.38864893,-1.2254386,-0.086604446,1.5160832,1.6312704,-0.5927002,0.75480586,-2.5230942,-0.20843677,-1.7434285
RealESRGAN:ava_images___891393,RealESRGAN,ava_images___891393.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___891393.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___891393.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___891393.png,test,4.2713766,1.4635885,-0.4497093,-0.45797718,4.486401,0.7833208,1.5002527,-0.43892464,0.88442326,1.5432206,-0.18697321,1.428158,0.2318067,-0.7301119,-0.41929674,0.6203462,-1.7859193,1.4394889,-2.2658677,-0.27407536,-0.25153276,-0.75949025,0.5526804,-1.3354101,-0.23655409
RealESRGAN:ava_images___892401,RealESRGAN,ava_images___892401.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___892401.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___892401.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___892401.png,test,-0.49665016,-2.5329142,-2.0785968,-0.8249774,-1.1805065,0.55771613,0.58081704,2.3487415,1.8352544,1.7636218,0.85337013,-0.39626575,-0.5982942,-0.7968667,-0.026639521,0.2882171,0.45336762,-0.12023142,-0.3251958,-0.4842457,-0.45165366,-0.6758677,-0.62350637,-0.13746828,-0.21764857
RealESRGAN:ava_images___893721,RealESRGAN,ava_images___893721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___893721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___893721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___893721.png,train,-0.13705485,2.9760654,2.581749,-3.1900387,-1.8155129,0.4830963,0.1283639,-2.446579,-1.5350555,-2.3607833,-1.2483222,1.2110758,-0.92607075,-1.1145136,-1.6330209,1.7659845,-0.02940759,0.32340226,-0.67303675,1.0689428,-0.683263,-0.2228744,0.13765448,0.05662121,-1.1670321
RealESRGAN:ava_images___894290,RealESRGAN,ava_images___894290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___894290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___894290.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___894290.png,train,0.083741315,-2.7499273,-0.9387416,1.1485655,-0.16808683,0.5891704,1.405097,0.77997124,-0.4338069,-0.13993317,0.83391535,0.28398198,1.3591816,0.61355853,-0.6505143,-0.27073553,0.2033306,0.5584507,0.86050606,0.088767916,-0.34162593,-0.8396368,0.46808818,-0.25960827,0.70093924
RealESRGAN:ava_images___894673,RealESRGAN,ava_images___894673.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___894673.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___894673.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___894673.png,test,-0.14518373,-2.7966292,-0.9378064,0.25731426,0.105452836,1.2776506,0.4392724,1.0851815,0.018915176,0.25661305,0.611373,-0.44559264,-0.14948681,-0.28154486,0.37344885,-4.607439e-05,-0.3835832,0.07843557,-0.23510739,-0.27447373,0.096921995,0.26892534,-0.026271965,-0.25111875,-0.13398546
RealESRGAN:ava_images___895754,RealESRGAN,ava_images___895754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___895754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___895754.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___895754.png,train,2.2609007,0.09345102,-1.6975894,-1.7158891,-1.1073575,-0.66408944,-1.1595652,-0.32393023,0.56908816,-2.1033313,-3.0701258,-0.8460487,1.0078197,-1.0918123,0.5189391,0.461945,-3.2128878,1.139825,1.5628165,-2.540158,0.08703542,0.5579186,-1.2007726,-2.1519852,-4.60597
RealESRGAN:ava_images___897532,RealESRGAN,ava_images___897532.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___897532.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___897532.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___897532.png,test,-1.5329762,0.12671065,1.396868,-3.244948,-1.065053,0.7599156,-0.1849555,-1.3789963,0.17530403,1.3600311,-1.3006265,0.5388877,-0.5592124,1.549444,-0.4292451,-1.0801075,0.77371824,-1.953985,-0.18233658,0.31681955,-0.25180003,0.7395537,1.1084267,-0.8559531,0.5172639
RealESRGAN:ava_images___898540,RealESRGAN,ava_images___898540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___898540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___898540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___898540.png,test,-0.49626482,0.26938057,-0.8004959,-1.5240432,-2.748013,1.2757539,3.0433156,2.433789,-0.9322096,0.800186,-0.07348716,0.8583434,-0.99626523,-0.4790091,0.0438354,0.7079285,-2.2318528,0.109161556,0.12185729,0.29267597,0.45919907,-0.21782148,0.45047122,-0.075567104,0.8974568
RealESRGAN:ava_images___898917,RealESRGAN,ava_images___898917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___898917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___898917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___898917.png,test,-0.91378725,1.3557069,2.1834872,-2.958033,-0.9784755,2.749148,-0.29756317,-2.0490391,-0.20931564,-0.022646274,0.29914975,0.9593927,-1.6691623,0.79734933,0.5567919,0.010141704,-1.0408603,-0.37426847,0.5673336,-0.5718916,-0.98970723,-0.28280038,0.9885441,-0.11658857,0.06531921
RealESRGAN:ava_images___900784,RealESRGAN,ava_images___900784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___900784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___900784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___900784.png,train,0.15218708,-3.2208474,-0.7231117,0.9051664,0.509958,0.11836541,0.18740952,-0.112057626,0.07844487,-0.48097074,0.21129513,-0.49246895,0.3342784,0.616973,-0.41801614,0.25805092,-0.906338,0.0035086572,-0.85893875,-0.34517473,1.0241634,1.1643612,0.77081543,0.30284876,0.4551974
RealESRGAN:ava_images___904185,RealESRGAN,ava_images___904185.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___904185.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___904185.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___904185.png,test,1.9889113,0.4882114,2.6754649,-0.6855687,0.6589759,2.0704775,-0.23773038,0.10538405,0.21711746,-0.6505552,-0.8136824,0.51455975,-0.2422655,-0.37257093,-1.0771158,2.3637826,0.7337282,0.7908988,-0.9823349,0.45325574,0.19334394,-0.7106459,0.7956473,0.15997772,-0.13043562
RealESRGAN:ava_images___90500,RealESRGAN,ava_images___90500.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___90500.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___90500.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___90500.png,test,-1.3057191,5.741008,-1.2741017,-0.6919848,-3.7175982,2.9217834,2.8617313,1.3586755,-0.50488013,-0.56976074,0.68192905,-3.259349,2.1362298,-0.072646394,0.60610586,0.19292752,-1.7348974,-0.6378372,-1.129309,-0.62298506,0.03438946,-0.81936204,-0.19287395,0.11828564,-0.19473591
RealESRGAN:ava_images___90517,RealESRGAN,ava_images___90517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___90517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___90517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___90517.png,train,-1.4412137,-1.9496049,0.17667204,0.65514606,1.5278571,-0.63421786,0.45879078,-0.6839646,-1.1748016,0.9574776,0.728235,0.7078429,2.1767414,-0.08468801,-2.327905,0.7540743,0.41843024,0.28785095,0.7223952,-0.36840427,-0.53170377,0.5790106,0.60558355,0.9484559,0.22300074
RealESRGAN:ava_images___905379,RealESRGAN,ava_images___905379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___905379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___905379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___905379.png,test,-0.017871711,-3.375929,-1.5475767,-0.1496886,-0.12455666,-0.09885585,-0.81034553,0.884318,3.0300572,0.69033253,1.2628638,-0.7944634,-0.84910375,-0.49121815,0.18947178,0.65583366,1.1792628,-0.42976743,-0.63322365,-0.0060897265,-0.8111348,-0.8173814,0.076263264,-0.35517037,-0.4993523
RealESRGAN:ava_images___906245,RealESRGAN,ava_images___906245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___906245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___906245.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___906245.png,train,-0.96762955,-1.0402703,-1.1258767,-0.8590354,-0.05278647,2.1515052,0.36618578,0.9692031,-0.38347438,0.19053873,1.0167749,0.018977284,-1.2331679,-0.063898206,-0.4316039,0.600985,-0.5164372,-0.33429578,1.3225489,-0.19586127,-0.30967635,0.6124572,0.7786454,0.27709174,0.36377496
RealESRGAN:ava_images___906858,RealESRGAN,ava_images___906858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___906858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___906858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___906858.png,train,3.9568927,3.7982795,4.212982,-0.9865403,-1.0978754,2.342389,-2.0444078,1.2888967,-0.759917,-2.1263602,-2.0750082,1.8394954,-0.4842149,1.5695773,0.5232836,2.9393077,3.4378283,-0.53806186,0.50128275,0.008645784,1.1060358,-1.1337456,-0.26992995,0.25634992,-1.2263805
RealESRGAN:ava_images___907988,RealESRGAN,ava_images___907988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___907988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___907988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___907988.png,test,-0.14066128,-3.2145557,-0.68355143,1.1107786,0.8821095,0.77343535,0.113913774,0.028630152,-0.16290301,-0.21498504,0.6263783,-0.14286724,0.22332662,-0.05390294,0.25166705,-0.057187807,-0.029219218,-0.04741785,0.019344911,0.07799657,0.022702828,0.34012574,-0.019142032,-0.025545642,0.060234554
RealESRGAN:ava_images___908100,RealESRGAN,ava_images___908100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___908100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___908100.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___908100.png,train,-1.5307556,-1.0411656,-0.5491293,-2.1837807,-0.60734576,-1.1674677,-0.16461779,0.02867046,-0.23069595,0.6959826,-2.221144,1.4267979,-0.3724408,-0.14855367,1.453769,-0.5728874,-1.3230969,-1.498038,1.4256257,0.34004614,-0.39324623,0.30995074,0.35408893,-1.9768177,-0.18255785
RealESRGAN:ava_images___909158,RealESRGAN,ava_images___909158.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___909158.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___909158.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___909158.png,train,5.8383856,2.7381284,-1.8004079,0.88219506,2.086756,-0.34770846,1.9626615,-0.7379409,-0.22259897,0.95026535,-0.46237832,0.5192703,-1.9519646,0.83598506,0.25407583,1.9604344,3.6009436,-0.21826477,1.1991452,-0.75440764,1.9316752,0.8031176,-0.5471521,0.28738344,-0.7234362
RealESRGAN:ava_images___909287,RealESRGAN,ava_images___909287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___909287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___909287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___909287.png,train,6.7402506,3.0795696,-2.0502796,-0.00013154745,2.5520816,-1.0061227,0.9814008,0.932477,-0.047486305,-0.02995833,-1.420012,-1.0072868,-1.5191574,1.7065723,0.11784902,0.3833227,2.8342922,-0.21278122,1.0242234,-0.798387,0.94727904,0.024724305,0.25508776,-0.31883347,0.49374726
RealESRGAN:ava_images___909638,RealESRGAN,ava_images___909638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___909638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___909638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___909638.png,test,-1.8532683,-0.9736986,-1.1206543,-1.8585132,-0.017154455,-0.32079625,0.15041175,-0.6505941,-1.2559648,-0.6406979,0.5030328,0.004875958,-0.67385525,-0.30908877,0.18058759,-0.34362668,0.040702432,-0.42427498,-1.0041285,-0.49915627,-0.28973207,0.25154352,0.6173284,0.21061315,0.13621
RealESRGAN:ava_images___912034,RealESRGAN,ava_images___912034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___912034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912034.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912034.png,test,-1.0948118,-1.2716914,-2.9025977,-1.9162732,-2.5371785,-0.65163434,1.498173,2.2319486,2.0228198,0.83742714,0.60042024,-0.33184254,2.1187682,-0.4586934,1.1673944,-1.4908876,-0.04918047,-0.41959321,-0.81133056,-0.6494076,0.09120383,-0.016238183,1.4814235,-0.5500193,-0.5383213
RealESRGAN:ava_images___912103,RealESRGAN,ava_images___912103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___912103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___912103.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___912103.png,train,-3.3050468,3.2259614,2.0179155,1.994337,0.99075615,-0.42004216,0.91008085,0.39278993,0.4829046,1.1243068,0.25230074,-2.5012674,-1.7656298,0.9749683,0.6995275,1.8202673,-2.0851488,-0.015600115,0.12881917,-1.0515741,-1.1732091,0.10139823,-0.016219262,-0.8606353,-0.5540488
