sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000219737,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000219737.png,test,-0.1088436,-1.476734,0.9203935,0.26174176,1.023202,0.3534938,0.5945137,0.65012324,0.0089710355,-0.54983455
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000263969,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000263969.png,test,-4.541951,3.637623,3.6303825,-1.5003198,0.29355794,-3.2048416,-0.6983294,0.20613536,-0.4753127,3.5145607
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000542024,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000542024.png,train,-0.6307681,-1.592761,2.8130224,1.0803058,1.2889708,-0.90830636,1.5676725,1.3514901,0.31543607,-1.4304137
RealESRGAN:voc_emotic_ava___EMOTIC__COCO_val2014_000000562243,RealESRGAN,voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_val2014_000000562243.png,train,-3.309132,1.278177,-0.6481524,1.5166974,1.1913539,-0.008340597,-0.035160474,0.39100638,-0.78679943,0.12996683
RealESRGAN:voc_emotic_ava___JPEGImages__2008_000021,RealESRGAN,voc_emotic_ava___JPEGImages__2008_000021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_000021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_000021.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_000021.png,train,0.25314355,-2.663815,0.31012458,0.85133487,1.2252227,0.1281271,0.6054238,0.41224796,0.02144438,-1.235615
RealESRGAN:voc_emotic_ava___JPEGImages__2008_003883,RealESRGAN,voc_emotic_ava___JPEGImages__2008_003883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_003883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_003883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_003883.png,test,-2.0810728,2.6825235,5.0793085,-0.57098424,-0.48081213,-2.39963,0.33233255,-0.13738194,-1.0586939,2.6669164
RealESRGAN:voc_emotic_ava___JPEGImages__2008_005767,RealESRGAN,voc_emotic_ava___JPEGImages__2008_005767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_005767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_005767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_005767.png,test,-1.7876805,0.38339424,3.0211473,-1.9342684,0.55908084,-0.0543983,0.315315,-0.74347436,-1.5240576,2.0077739
RealESRGAN:voc_emotic_ava___JPEGImages__2008_005847,RealESRGAN,voc_emotic_ava___JPEGImages__2008_005847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_005847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_005847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_005847.png,test,-0.41737765,-2.7418928,-0.6753253,-0.32741797,-0.4285887,-0.6718776,-1.0024261,0.18707143,1.4182857,1.2813364
RealESRGAN:voc_emotic_ava___JPEGImages__2008_006136,RealESRGAN,voc_emotic_ava___JPEGImages__2008_006136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_006136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_006136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_006136.png,test,-1.0943884,-0.9916601,2.5977886,-0.2878996,1.2951028,0.027967095,-0.22486165,0.1651251,-1.3556143,1.6978334
RealESRGAN:voc_emotic_ava___JPEGImages__2008_006991,RealESRGAN,voc_emotic_ava___JPEGImages__2008_006991.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_006991.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_006991.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_006991.png,test,-0.13585038,-2.9232721,1.2169986,2.0362842,1.0498099,0.15176749,1.6721678,-0.032540545,-0.02257514,-0.79322916
RealESRGAN:voc_emotic_ava___JPEGImages__2008_007452,RealESRGAN,voc_emotic_ava___JPEGImages__2008_007452.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2008_007452.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2008_007452.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2008_007452.png,train,-3.9328535,2.7572477,5.568671,1.8989053,1.1977967,-2.6226025,1.8354008,1.1480742,-0.4365072,4.186791
RealESRGAN:voc_emotic_ava___JPEGImages__2009_000990,RealESRGAN,voc_emotic_ava___JPEGImages__2009_000990.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2009_000990.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2009_000990.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2009_000990.png,train,0.5743043,-1.7134465,3.1242309,0.18057644,0.5669254,0.7573627,0.24697092,0.6793698,0.20862079,-0.8746148
RealESRGAN:voc_emotic_ava___JPEGImages__2009_001319,RealESRGAN,voc_emotic_ava___JPEGImages__2009_001319.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2009_001319.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2009_001319.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2009_001319.png,train,-2.208042,0.7722666,3.3236966,-1.4012426,0.7518101,-0.7657927,-0.38689008,-0.24984843,-1.9502547,3.3815384
RealESRGAN:voc_emotic_ava___JPEGImages__2009_003122,RealESRGAN,voc_emotic_ava___JPEGImages__2009_003122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2009_003122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2009_003122.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2009_003122.png,train,-0.42800322,-2.0117092,0.33531052,1.8199501,0.5328621,-1.6193112,1.3762858,-0.29577062,-0.5652445,-1.0737797
RealESRGAN:voc_emotic_ava___JPEGImages__2010_001584,RealESRGAN,voc_emotic_ava___JPEGImages__2010_001584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2010_001584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_001584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_001584.png,train,1.4520601,-2.215605,-0.6705518,1.3666174,-1.6366363,-1.6915637,-1.1114994,-0.5447004,-0.18773769,-0.99428016
RealESRGAN:voc_emotic_ava___JPEGImages__2010_002073,RealESRGAN,voc_emotic_ava___JPEGImages__2010_002073.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2010_002073.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_002073.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_002073.png,train,-0.20945112,-1.7749398,2.9658,0.017760932,1.0525898,1.8498192,0.024286628,0.08520427,-0.39775074,0.1964798
RealESRGAN:voc_emotic_ava___JPEGImages__2010_003970,RealESRGAN,voc_emotic_ava___JPEGImages__2010_003970.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2010_003970.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_003970.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_003970.png,train,-0.26593196,-2.0833614,-0.008915365,1.7164849,0.6767973,-1.3255051,2.172498,0.41861358,-0.14647293,-1.6178275
RealESRGAN:voc_emotic_ava___JPEGImages__2010_004576,RealESRGAN,voc_emotic_ava___JPEGImages__2010_004576.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2010_004576.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_004576.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_004576.png,train,1.1948974,-0.05124998,3.7526555,-1.242701,1.0470089,1.2320588,0.2717704,-0.4668375,-0.16082478,-0.69423
RealESRGAN:voc_emotic_ava___JPEGImages__2010_006435,RealESRGAN,voc_emotic_ava___JPEGImages__2010_006435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2010_006435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_006435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_006435.png,test,-3.5628765,2.6919825,2.5423043,-0.040387034,0.51127934,-1.5411764,1.4339986,0.96198857,-1.3188486,0.15566587
RealESRGAN:voc_emotic_ava___JPEGImages__2010_006510,RealESRGAN,voc_emotic_ava___JPEGImages__2010_006510.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2010_006510.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2010_006510.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2010_006510.png,train,1.4856857,0.054703474,7.180091,0.74846804,-0.16459566,1.5347891,-0.5476982,1.1214738,2.1940842,-1.0859565
RealESRGAN:voc_emotic_ava___JPEGImages__2011_000455,RealESRGAN,voc_emotic_ava___JPEGImages__2011_000455.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_000455.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_000455.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_000455.png,test,-1.0008785,-1.1454506,2.838395,1.0201614,0.9319701,-1.1859642,1.5448172,0.60978997,0.23641753,-1.3036674
RealESRGAN:voc_emotic_ava___JPEGImages__2011_001416,RealESRGAN,voc_emotic_ava___JPEGImages__2011_001416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_001416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_001416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_001416.png,train,-3.2638524,2.2447784,1.4374094,1.3353041,1.172102,-2.2064247,0.73157185,0.7833139,-0.22838679,1.3601204
RealESRGAN:voc_emotic_ava___JPEGImages__2011_002579,RealESRGAN,voc_emotic_ava___JPEGImages__2011_002579.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_002579.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_002579.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_002579.png,test,-1.564204,1.9064448,4.4080257,1.4201071,-0.27707797,-2.5154285,0.61505306,-0.14908986,0.49798262,0.2567518
RealESRGAN:voc_emotic_ava___JPEGImages__2011_003047,RealESRGAN,voc_emotic_ava___JPEGImages__2011_003047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_003047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_003047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_003047.png,train,-0.76366085,-0.75819445,3.1861308,-0.8594053,0.70426846,-1.0199469,-1.3460486,0.32852876,-1.2176446,3.522433
RealESRGAN:voc_emotic_ava___JPEGImages__2011_003136,RealESRGAN,voc_emotic_ava___JPEGImages__2011_003136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_003136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_003136.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_003136.png,train,-3.1374264,2.3721335,5.176327,1.1164538,1.257214,-0.3858298,0.87560695,0.42202654,-0.46662635,3.078794
RealESRGAN:voc_emotic_ava___JPEGImages__2011_003211,RealESRGAN,voc_emotic_ava___JPEGImages__2011_003211.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_003211.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_003211.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_003211.png,train,-2.2801702,-0.75244,0.14660215,-0.21055752,0.8594799,-0.80410767,0.12378502,-0.80801284,-1.5176586,0.6617399
RealESRGAN:voc_emotic_ava___JPEGImages__2011_004442,RealESRGAN,voc_emotic_ava___JPEGImages__2011_004442.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_004442.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_004442.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_004442.png,train,-4.2023807,2.1917884,-0.046295047,0.0863992,0.07230836,-2.0069966,0.35790396,-0.9547384,-0.433331,-1.1160266
RealESRGAN:voc_emotic_ava___JPEGImages__2011_005492,RealESRGAN,voc_emotic_ava___JPEGImages__2011_005492.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_005492.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_005492.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_005492.png,train,0.76385194,2.0976126,5.120583,2.6884127,-0.41609913,-3.7009664,0.9778461,1.0903128,0.9035561,-2.3661215
RealESRGAN:voc_emotic_ava___JPEGImages__2011_005872,RealESRGAN,voc_emotic_ava___JPEGImages__2011_005872.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_005872.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_005872.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_005872.png,train,1.2189025,-1.978338,1.0888426,2.0196867,-0.1608333,-1.0072645,0.7398313,0.096939385,0.30551445,-1.8792359
RealESRGAN:voc_emotic_ava___JPEGImages__2011_006570,RealESRGAN,voc_emotic_ava___JPEGImages__2011_006570.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2011_006570.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2011_006570.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2011_006570.png,test,-0.9653009,1.3081076,2.6897664,2.7131748,-0.12561578,-2.8886867,-0.15222494,0.9511976,0.4337635,-0.93358797
RealESRGAN:voc_emotic_ava___JPEGImages__2012_001892,RealESRGAN,voc_emotic_ava___JPEGImages__2012_001892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___JPEGImages__2012_001892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___JPEGImages__2012_001892.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___JPEGImages__2012_001892.png,train,-1.8040442,0.28170514,3.1068888,-0.33443546,1.099741,-0.3287319,-0.12984453,0.5997751,-0.6430178,0.50041837
RealESRGAN:voc_emotic_ava___VOC2012__2008_002164,RealESRGAN,voc_emotic_ava___VOC2012__2008_002164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_002164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_002164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_002164.png,train,-0.2312783,-1.4528036,2.0326703,-0.07054424,0.22389412,-0.8703728,1.3371062,0.27465025,0.1747173,-1.9403554
RealESRGAN:voc_emotic_ava___VOC2012__2008_002186,RealESRGAN,voc_emotic_ava___VOC2012__2008_002186.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_002186.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_002186.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_002186.png,test,-3.7747045,2.867963,2.194267,0.3395148,1.7084185,-2.889069,-0.03579706,0.67430544,-1.0731063,1.9741619
RealESRGAN:voc_emotic_ava___VOC2012__2008_003084,RealESRGAN,voc_emotic_ava___VOC2012__2008_003084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_003084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_003084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_003084.png,test,-1.0767841,3.2220685,1.8975067,2.5987747,0.09002817,-3.637659,0.35232377,1.7785152,0.28562975,-3.3769746
RealESRGAN:voc_emotic_ava___VOC2012__2008_003946,RealESRGAN,voc_emotic_ava___VOC2012__2008_003946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_003946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_003946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_003946.png,test,-3.448657,1.0139987,2.222365,-2.8142848,0.55059844,-4.012877,-0.33602756,0.34385738,-2.4371235,2.1427503
RealESRGAN:voc_emotic_ava___VOC2012__2008_004429,RealESRGAN,voc_emotic_ava___VOC2012__2008_004429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_004429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_004429.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_004429.png,train,-0.5838708,0.7977431,6.412922,0.6972713,-0.054636955,-1.5000576,2.28947,-0.010109074,0.81756747,-0.4352211
RealESRGAN:voc_emotic_ava___VOC2012__2008_004994,RealESRGAN,voc_emotic_ava___VOC2012__2008_004994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_004994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_004994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_004994.png,test,-1.515085,-0.98589253,1.9484999,0.13890952,1.397213,-0.937431,-0.6144012,0.22267415,-1.800832,3.5887258
RealESRGAN:voc_emotic_ava___VOC2012__2008_005662,RealESRGAN,voc_emotic_ava___VOC2012__2008_005662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_005662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_005662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_005662.png,test,-0.8482139,-1.515737,0.27138287,-0.515718,1.0283073,-0.8907174,-0.498282,0.23299377,-1.4304326,0.60191643
RealESRGAN:voc_emotic_ava___VOC2012__2008_007094,RealESRGAN,voc_emotic_ava___VOC2012__2008_007094.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_007094.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_007094.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_007094.png,train,1.4633915,-1.6907213,2.0292737,1.1050904,0.22914398,0.41083008,-0.1254865,0.38007405,-0.29710892,-0.8786939
RealESRGAN:voc_emotic_ava___VOC2012__2008_007916,RealESRGAN,voc_emotic_ava___VOC2012__2008_007916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/voc_emotic_ava___VOC2012__2008_007916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_007916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_007916.png,train,-1.2270706,2.3300712,0.5714974,-3.7053714,2.072907,-0.5901556,-1.0007635,-1.1581334,-2.1874268,2.4105158
