sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
RealESRGAN:ava_images___17646,RealESRGAN,ava_images___17646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___17646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___17646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___17646.png,test,-27.475801,4.232465,17.6619,-12.865568,-2.819682,-13.699131,3.4340012,4.3672547,1.5703926,1.73053,-5.628324,-1.9970722,1.123599,-8.062061,0.33153152,3.0798144,-1.430687,1.1276195,3.988153,7.211298,7.097,-6.121361,-2.9540114,-1.4997803,0.6628747
RealESRGAN:ava_images___17861,RealESRGAN,ava_images___17861.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___17861.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___17861.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___17861.png,test,-25.141346,7.256459,-4.8127275,1.1040174,13.630724,1.0514816,0.9910941,2.4190357,-4.0977964,-5.2943444,2.350129,0.84823895,4.598786,0.48033556,-2.3515935,0.45222425,6.7159452,-4.773083,-4.5342298,2.3485634,-4.745039,0.7300577,8.119206,3.9554534,2.2761672
RealESRGAN:ava_images___18037,RealESRGAN,ava_images___18037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___18037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___18037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___18037.png,train,-30.876032,18.333094,9.392913,-5.159282,-1.6443841,-2.8537192,3.0932455,5.1417646,1.190661,-2.4676652,-4.5601664,-4.0383496,-2.9884675,-4.908488,5.0136356,10.242253,-0.4923091,-1.2958546,5.9340134,5.3578453,1.9448605,-3.27922,1.8164058,-1.2294661,1.1638907
RealESRGAN:ava_images___181806,RealESRGAN,ava_images___181806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___181806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___181806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___181806.png,test,-12.558357,5.2555723,3.7553904,1.1124606,1.7147584,15.225365,2.142592,-1.4822156,4.670186,6.712743,5.0137835,-5.865805,-0.053586125,9.06676,3.2808878,10.055285,-0.7212777,-4.6060586,1.8337654,-1.8985559,-4.979905,2.015525,-4.2447433,2.1938148,0.88081205
RealESRGAN:ava_images___18344,RealESRGAN,ava_images___18344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___18344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___18344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___18344.png,test,28.888477,31.707544,-7.134882,10.106281,19.532743,9.323124,-13.117678,-1.8122745,-10.133672,8.203449,-4.959852,-4.6171565,-11.705167,-1.9994237,-4.8045373,-1.2527609,-15.83435,23.89061,14.871036,-11.00324,-9.558001,18.849913,18.330606,3.9394631,-10.988789
RealESRGAN:ava_images___184213,RealESRGAN,ava_images___184213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___184213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___184213.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___184213.png,test,8.410099,-16.496487,-13.918468,-13.385502,-11.636375,11.703684,22.737724,10.057466,3.051816,-2.1958094,13.136709,14.7434025,10.349928,-5.9965515,7.3236737,1.8212013,5.1603184,0.029361248,0.7480937,-8.243193,-2.3708584,-1.3199517,3.3399763,0.79708946,-6.677133
RealESRGAN:ava_images___187455,RealESRGAN,ava_images___187455.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___187455.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___187455.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___187455.png,train,15.054169,15.912934,21.494932,-29.352482,-20.053822,17.725697,10.513363,10.008942,-2.9458458,7.245186,6.599128,13.104296,5.1603465,9.751579,-6.597374,7.4974403,5.291484,-10.403334,0.9646765,2.2799966,5.568575,4.003589,13.322965,-8.1092,0.27353716
RealESRGAN:ava_images___188439,RealESRGAN,ava_images___188439.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___188439.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___188439.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___188439.png,train,32.863834,5.9927464,14.788525,-48.281487,-3.0104187,9.963116,-17.877295,-16.771025,-19.225033,-0.8359225,-7.138867,0.8084645,23.102015,16.33173,-29.769707,20.857298,8.351299,7.683082,-12.526729,-10.035427,-34.94346,-17.589378,-10.468099,-6.0419455,3.0770657
RealESRGAN:ava_images___190013,RealESRGAN,ava_images___190013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___190013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___190013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___190013.png,test,15.064278,-8.96722,-34.42748,-8.641905,3.61392,-4.9333096,16.146383,11.02475,3.1834536,-3.3576999,2.6774824,9.376803,20.50741,-1.6391172,-7.0449004,-13.333602,-13.967374,1.0076282,-0.7692432,-8.428016,3.8725154,-12.235809,4.7665358,-3.594655,-0.38238192
RealESRGAN:ava_images___192392,RealESRGAN,ava_images___192392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___192392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___192392.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___192392.png,test,31.706444,-45.446568,-28.220816,2.762155,20.715746,25.063702,9.256692,-7.9706564,-7.8773785,1.769438,-18.677013,4.1681376,-6.2317533,1.7375798,15.294134,3.1415024,-11.123956,-3.0934691,10.442052,0.87095857,15.938306,8.737584,-0.5985068,0.4189999,-2.785366
RealESRGAN:ava_images___192414,RealESRGAN,ava_images___192414.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___192414.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___192414.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___192414.png,train,-13.386103,-4.546528,-14.854632,-12.205849,6.730789,-2.9723828,14.384178,9.834846,-7.2448215,-5.6869626,3.403918,-5.308233,2.6355877,8.662626,0.9849806,-0.8675127,2.2494638,0.22683907,-3.6990457,-1.9111874,-2.0168347,6.520478,8.1517,-2.3738732,-0.4626422
RealESRGAN:ava_images___195496,RealESRGAN,ava_images___195496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___195496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___195496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___195496.png,train,-27.774313,13.753767,3.0497313,-7.6851735,0.3019926,-2.8659844,3.338445,5.6491437,0.70233965,-3.9010777,-3.217016,-4.3060665,2.8692315,-2.4343364,6.233464,8.508292,-0.5860677,0.5563896,3.6488767,2.5103085,2.9121568,0.49228096,-1.5953349,0.95186883,4.1581655
RealESRGAN:ava_images___196330,RealESRGAN,ava_images___196330.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___196330.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___196330.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___196330.png,test,-25.476913,2.5876818,21.03564,-7.133942,9.1669,-1.9342275,-0.9046273,1.6187847,1.3976912,3.291955,-0.9907708,3.8912,0.52632636,-4.217606,-6.524713,-0.08624363,-1.3551326,-1.0842563,-1.1982453,3.4334686,-2.3135839,-6.3012877,7.184651,3.3069286,1.364836
RealESRGAN:ava_images___196886,RealESRGAN,ava_images___196886.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___196886.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___196886.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___196886.png,train,-7.3473206,-13.194628,13.496556,-13.973957,12.961539,3.503678,-15.740953,-19.413162,0.098227024,14.517233,7.527769,34.77362,-6.2976027,-16.806639,-0.83096045,0.34961176,-2.5685897,-29.028908,17.725483,-2.8306675,-4.484803,-4.8477483,8.154927,-1.83224,-2.7715895
RealESRGAN:ava_images___197047,RealESRGAN,ava_images___197047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___197047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___197047.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___197047.png,train,-3.9378128,-5.0042324,-12.323736,-4.136248,13.463935,-3.3456788,19.598553,2.896397,-9.417805,7.000925,-6.854779,8.506407,-3.1220531,6.2206235,-2.81913,-3.178441,0.6491165,-6.3519964,-7.0876374,-1.1892092,5.008951,5.4482355,7.45014,1.7792486,-2.2657642
RealESRGAN:ava_images___197622,RealESRGAN,ava_images___197622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___197622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___197622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___197622.png,train,-29.583208,8.10607,14.797467,-8.592213,4.1139693,-8.520824,8.678152,6.264116,1.6615896,4.6355543,-2.4852567,-0.67238045,9.063182,-1.3827611,4.51358,3.123609,-0.709291,6.97448,0.14719224,4.364464,0.9844501,-8.848621,1.1483486,1.08959,6.082842
RealESRGAN:ava_images___198935,RealESRGAN,ava_images___198935.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___198935.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___198935.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___198935.png,train,-1.6955299,20.637398,-34.41432,13.397081,4.113756,-18.937618,3.655051,-9.57866,-4.499888,3.224659,-5.728278,-1.9671574,-5.8610153,-14.685472,-28.382727,-8.334954,-5.0164337,9.328478,-3.1672487,16.333618,5.7901974,-7.5384707,-6.139624,2.875856,-4.430773
RealESRGAN:ava_images___200305,RealESRGAN,ava_images___200305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___200305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___200305.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___200305.png,train,-12.628645,14.306525,-16.414751,-15.262125,-1.5610502,-3.9499156,-10.361515,7.1051865,-1.08937,-15.230219,-11.5238285,-11.3997555,3.8520865,2.2112417,-2.102657,-6.815564,3.7499697,-2.9663658,-2.1945467,-3.6617837,4.889179,-0.67377436,-2.3467464,2.028138,4.6735826
RealESRGAN:ava_images___202341,RealESRGAN,ava_images___202341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___202341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___202341.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___202341.png,train,11.080601,-28.083424,8.6843605,-7.5600314,-30.065071,-14.219034,3.6096942,7.611499,-26.721096,18.317055,-19.506712,-2.448343,-21.773552,5.2591386,31.416569,28.514565,6.0970235,-23.835049,2.194714,20.352602,-19.929686,3.143148,21.771074,-3.619937,-11.4088335
RealESRGAN:ava_images___203041,RealESRGAN,ava_images___203041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___203041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___203041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___203041.png,test,-16.055103,11.554585,-3.5785427,20.141644,-17.808222,-6.1689014,-7.0241666,-3.3672812,-3.569108,-1.1812732,2.5922835,-1.2478251,-2.262413,-1.0439627,0.4385507,1.7232537,2.0951176,2.2577114,9.298956,6.0266905,-2.1186297,-4.2768626,-1.2567326,-5.9136305,1.8413017
RealESRGAN:ava_images___204858,RealESRGAN,ava_images___204858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___204858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___204858.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___204858.png,train,-22.536392,9.544428,9.796052,-7.024112,-0.23524094,-4.207338,4.4150476,5.0576625,2.4019132,4.015015,-10.538263,-6.4543204,-1.1992673,3.6310833,-8.079904,5.7761445,-18.580868,8.1760235,-5.501216,9.271282,5.3929462,-10.066186,6.637706,-1.9526483,-0.45191517
RealESRGAN:ava_images___206569,RealESRGAN,ava_images___206569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___206569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___206569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___206569.png,train,-8.158024,5.8917465,-13.660975,-2.0546582,19.301353,16.904507,-16.25555,-8.903466,16.651045,-4.124814,-10.063038,-7.3311486,-19.614317,10.842426,10.041864,-6.232807,3.5161047,-5.6014147,-4.3857713,2.8056262,-13.639817,-0.30245328,-5.5450125,8.280198,-5.8943863
RealESRGAN:ava_images___20732,RealESRGAN,ava_images___20732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___20732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___20732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___20732.png,test,23.317436,-46.025616,-10.335194,1.031705,1.8937109,1.4235233,27.719221,0.04122752,-7.752454,22.915821,-11.290192,-3.0872192,-4.762821,-3.2863212,3.52369,5.400304,-22.287186,9.531717,1.6373185,7.1934776,-6.237239,5.5068474,-5.7324452,0.6869395,-2.2976263
RealESRGAN:ava_images___208079,RealESRGAN,ava_images___208079.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___208079.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___208079.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___208079.png,train,-26.286785,1.8110847,19.039343,10.100801,11.191744,2.0944457,-2.7777696,-3.9961138,10.832991,3.8776631,4.2351246,-2.352396,-2.8719804,-0.5988339,-1.4737422,2.4360676,10.62439,-5.904024,-2.3210902,-8.844081,-7.862689,7.2892847,-1.101273,8.062236,5.6644225
RealESRGAN:ava_images___208304,RealESRGAN,ava_images___208304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___208304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___208304.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___208304.png,train,27.82491,20.089216,15.086819,-21.514923,0.4832648,13.762495,-27.223671,7.1140065,-12.086681,-18.763287,-4.0959373,2.6244087,26.88282,19.04384,-15.307969,7.898754,1.0601039,13.143021,-2.2234054,-10.960989,-26.5193,8.896147,-5.2427406,-7.071579,-4.096627
RealESRGAN:ava_images___208633,RealESRGAN,ava_images___208633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___208633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___208633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___208633.png,train,-3.818365,7.6595078,-8.492441,-17.568783,6.3827972,-2.0405278,13.551922,-5.0320516,-3.6628828,-12.738052,8.89711,-2.5659497,3.1977663,8.310083,-10.751616,4.3995495,6.508191,-4.587564,-9.9679,-5.3235307,-7.468281,6.1938868,9.177029,-0.3746791,-1.911011
RealESRGAN:ava_images___208644,RealESRGAN,ava_images___208644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___208644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___208644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___208644.png,train,-23.726017,-0.5479412,26.571598,0.7943002,6.1739187,-3.8948674,-4.268083,-2.2343135,3.973671,-6.8028207,5.3807526,-2.3801446,-1.8880382,-8.852716,-4.2877097,-3.3707314,6.772805,-5.3833714,2.327262,-9.270351,-2.4882553,-2.5470562,1.2356391,0.70529747,-1.1984899
RealESRGAN:ava_images___209603,RealESRGAN,ava_images___209603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___209603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___209603.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___209603.png,test,10.67189,-46.67942,12.031126,8.061371,6.5334873,23.443024,-12.547041,6.464896,-4.1717277,-16.212666,14.599548,15.865612,-9.6769705,-2.736806,-6.326793,0.48471355,-1.1750607,-3.215014,3.2943559,9.2429285,-2.4949965,6.167738,-9.430413,9.220096,-18.377937
RealESRGAN:ava_images___210789,RealESRGAN,ava_images___210789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___210789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___210789.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___210789.png,test,18.661346,8.40266,0.4472461,-9.213093,-1.7165849,-2.0717478,-0.9894004,-16.60921,7.709476,-2.1949174,-7.3227215,-12.824665,12.674498,5.1249013,-0.8402774,5.494371,1.8450224,-3.403414,-2.023473,2.1019528,-5.441359,-3.4148364,-12.66381,-10.422418,-7.6280155
RealESRGAN:ava_images___210908,RealESRGAN,ava_images___210908.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___210908.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___210908.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___210908.png,test,-5.71533,-21.013866,0.9674101,20.499744,4.986992,2.882187,5.4713,1.7967947,-3.0157046,-2.4740841,3.2368476,1.2648125,6.0442753,10.1918,-2.5022867,-8.900225,4.849029,-6.875815,-14.539103,-13.156306,1.1430588,5.2952075,8.646375,-2.609496,-6.475628
RealESRGAN:ava_images___211431,RealESRGAN,ava_images___211431.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___211431.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___211431.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___211431.png,train,-26.72165,15.839317,1.570765,-8.308817,-1.6931086,-2.3106825,2.682252,6.278713,-2.9015129,-9.450479,-3.7588582,-1.5880134,2.2857778,-3.011579,4.489149,1.2322764,-2.8113165,-2.7247636,2.7896671,3.14132,6.790823,0.5078063,2.6376011,-0.5547956,-0.6301152
RealESRGAN:ava_images___217590,RealESRGAN,ava_images___217590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___217590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___217590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___217590.png,test,-33.69548,18.791508,16.225739,-6.9471955,-0.91909933,-3.4174526,1.4179535,3.603704,1.3932018,-0.45082355,-5.697952,-1.6389697,-6.7929587,-7.6702952,4.1059775,10.08345,-4.958253,-2.3284326,5.9327645,7.594862,1.0863543,-5.689485,-0.72490215,-1.7994968,-0.49625996
RealESRGAN:ava_images___21894,RealESRGAN,ava_images___21894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___21894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___21894.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___21894.png,test,-8.330868,-3.8121185,-22.285028,-7.3308244,-5.3823223,5.2547445,3.0243754,15.808293,-6.854552,-12.077914,0.5290098,-3.2156706,-13.82344,-9.153116,6.7997804,6.138825,0.55286884,-0.80719566,-4.6137486,-0.2363131,-7.7851143,7.132813,7.9760833,-2.043796,4.047095
RealESRGAN:ava_images___220670,RealESRGAN,ava_images___220670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___220670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___220670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___220670.png,test,8.360153,13.991601,-7.497634,-7.924605,-9.503885,0.6772399,-0.5439663,-11.693806,-5.2009745,8.990381,10.296187,-4.8180237,-6.3207216,13.475458,10.324041,-3.4411898,5.638229,-3.8809283,0.014002681,-1.1117383,5.081914,8.01743,8.978027,-1.3954302,1.1526067
RealESRGAN:ava_images___221347,RealESRGAN,ava_images___221347.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___221347.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___221347.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___221347.png,train,58.858425,20.637962,34.75827,7.4739213,-16.44176,-1.6256819,7.0374136,-11.779394,26.53204,34.68369,26.88476,-11.508385,-31.492935,28.568146,-8.700558,0.13507652,-22.12955,-24.652552,15.172471,12.218447,40.40288,-6.427028,9.811324,-3.7144666,24.077793
