sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009
RealESRGAN:ava_images___380160,RealESRGAN,ava_images___380160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___380160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___380160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___380160.png,test,8.545773,2.3969593,-12.838787,8.455253,-10.939316,-12.253277,6.324911,-11.68502,-18.01432,4.9168015
RealESRGAN:ava_images___383404,RealESRGAN,ava_images___383404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___383404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___383404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___383404.png,test,-17.565374,-1.8070774,8.647296,-1.5858183,1.9684675,14.628197,-7.633229,3.221717,-4.3469133,-5.021851
RealESRGAN:ava_images___383904,RealESRGAN,ava_images___383904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___383904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___383904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___383904.png,test,2.9980469,-4.5681133,2.0308213,-16.83071,-15.669236,-6.7965446,-16.25519,-5.9637527,-5.372569,13.4348
RealESRGAN:ava_images___38608,RealESRGAN,ava_images___38608.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___38608.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___38608.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___38608.png,test,9.268932,-19.075703,-27.42577,4.9660697,23.993855,10.585222,7.0827694,-9.962137,13.265522,-2.4827332
RealESRGAN:ava_images___387589,RealESRGAN,ava_images___387589.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___387589.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___387589.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___387589.png,train,53.252483,37.481213,0.4541002,11.00161,-9.8930855,-1.1808649,15.880312,-13.850188,5.0489316,-17.359062
RealESRGAN:ava_images___388037,RealESRGAN,ava_images___388037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___388037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388037.png,test,9.767342,-7.2901783,-20.37726,-28.537292,-22.498617,-12.477421,-15.198256,13.644163,-7.868041,-13.811449
RealESRGAN:ava_images___388218,RealESRGAN,ava_images___388218.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___388218.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388218.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388218.png,train,4.9884834,-2.5629349,-9.022869,-18.848528,-18.438843,19.0099,-2.644257,4.677677,-12.593964,6.507386
RealESRGAN:ava_images___388695,RealESRGAN,ava_images___388695.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___388695.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388695.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388695.png,test,6.4727554,9.274961,-13.986171,2.776422,6.6188803,13.086552,-3.4297166,-11.123334,4.012446,-10.22875
RealESRGAN:ava_images___388985,RealESRGAN,ava_images___388985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___388985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388985.png,train,24.37542,-31.993877,-20.014736,37.70234,-51.883232,10.576185,-25.029114,13.593584,10.542387,-7.7074933
RealESRGAN:ava_images___388994,RealESRGAN,ava_images___388994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___388994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___388994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___388994.png,train,-29.026232,12.583452,16.202461,-5.9266543,-4.4315147,-7.698274,1.0021319,1.9732361,2.959012,-4.954591
RealESRGAN:ava_images___389035,RealESRGAN,ava_images___389035.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___389035.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___389035.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___389035.png,train,-10.802851,10.251066,-11.118975,-17.9767,-0.5029316,1.3045102,22.420279,-3.1276839,1.3690157,-1.6868224
RealESRGAN:ava_images___390669,RealESRGAN,ava_images___390669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___390669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___390669.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___390669.png,test,-18.79269,-25.1343,28.200811,8.632646,1.7708989,-23.471842,-3.605719,8.971649,4.7944145,9.278374
RealESRGAN:ava_images___391527,RealESRGAN,ava_images___391527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___391527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___391527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___391527.png,train,-21.095695,12.456135,7.4937987,-4.6935806,-1.4118102,3.2349594,0.54033613,-4.453632,6.026298,2.3157346
RealESRGAN:ava_images___391791,RealESRGAN,ava_images___391791.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___391791.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___391791.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___391791.png,test,2.5008678,7.59558,-17.724089,-29.272043,-6.3461103,-9.880407,-15.977987,10.745475,-9.569418,-13.857483
RealESRGAN:ava_images___39410,RealESRGAN,ava_images___39410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___39410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___39410.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___39410.png,train,2.7939072,-37.848392,15.117221,19.791227,20.80998,3.393261,8.546291,7.00206,-17.680037,-7.5886087
RealESRGAN:ava_images___396379,RealESRGAN,ava_images___396379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___396379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___396379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___396379.png,test,45.536587,-49.846832,6.8755684,20.39159,-33.844517,-6.649539,12.7057705,21.6092,-26.326658,-6.5458565
RealESRGAN:ava_images___398276,RealESRGAN,ava_images___398276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___398276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___398276.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___398276.png,train,-8.984045,-27.072414,31.087315,-4.0263557,17.788166,-13.473154,-3.310186,11.831297,-2.5868871,-8.983597
RealESRGAN:ava_images___398425,RealESRGAN,ava_images___398425.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___398425.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___398425.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___398425.png,train,-18.392834,4.376543,-7.75185,-4.071437,1.0919821,4.9957943,6.157384,9.720255,-8.322791,-8.3836775
RealESRGAN:ava_images___400989,RealESRGAN,ava_images___400989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___400989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___400989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___400989.png,train,-17.24667,12.735678,-0.96537375,4.3716164,6.9461365,13.110872,-4.0501313,-6.630214,13.596239,4.0644507
RealESRGAN:ava_images___402199,RealESRGAN,ava_images___402199.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___402199.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___402199.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___402199.png,test,-3.53833,-13.409983,-10.458904,9.109095,4.4503393,14.78319,-7.3547473,5.6843634,6.05913,-12.433015
RealESRGAN:ava_images___402552,RealESRGAN,ava_images___402552.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___402552.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___402552.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___402552.png,test,5.589817,-20.318897,9.732921,-8.033897,-21.509739,1.1969028,-16.15507,8.997414,-9.534071,10.136053
RealESRGAN:ava_images___402556,RealESRGAN,ava_images___402556.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___402556.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___402556.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___402556.png,test,-7.2393856,6.617505,-10.569786,4.784402,-8.797153,-1.8447267,-0.331223,-1.1768637,-8.837394,-1.6293969
RealESRGAN:ava_images___40351,RealESRGAN,ava_images___40351.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___40351.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___40351.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___40351.png,train,-17.674751,4.9921684,-11.569723,-12.619961,3.2287166,5.7690454,-2.048864,7.3015924,-0.15028429,-3.5006766
RealESRGAN:ava_images___40837,RealESRGAN,ava_images___40837.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___40837.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___40837.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___40837.png,test,11.208679,-18.537117,-18.096146,-17.72907,-4.183956,4.73971,9.33694,1.8157406,-7.6246758,-5.5224133
RealESRGAN:ava_images___408550,RealESRGAN,ava_images___408550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___408550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___408550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___408550.png,test,-16.949497,17.62474,-15.6951685,9.483702,-4.304858,-6.5377517,3.0938914,-4.9415402,-7.361664,-0.5093223
RealESRGAN:ava_images___40985,RealESRGAN,ava_images___40985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___40985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___40985.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___40985.png,train,-24.144077,0.15435982,5.2032475,10.197842,15.761554,4.806219,-2.8650994,1.4878242,1.3158221,-1.6009158
RealESRGAN:ava_images___412358,RealESRGAN,ava_images___412358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___412358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___412358.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___412358.png,test,-15.375488,19.413872,-19.349195,13.099201,-0.30896568,-6.7095094,7.212811,-6.7833376,-7.6490626,0.1903956
RealESRGAN:ava_images___413002,RealESRGAN,ava_images___413002.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___413002.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___413002.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___413002.png,train,-2.2919807,-4.680849,-21.485405,-0.8380127,10.492887,10.07527,12.776297,-3.958557,-3.8510404,5.0420046
RealESRGAN:ava_images___413141,RealESRGAN,ava_images___413141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___413141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___413141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___413141.png,test,-5.6406803,-13.158052,14.470634,5.003804,17.581919,11.369143,-3.7035728,-7.0145397,5.0976834,-3.7746503
RealESRGAN:ava_images___413217,RealESRGAN,ava_images___413217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___413217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___413217.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___413217.png,test,-2.05822,-8.903135,-16.873037,7.6927905,7.238922,18.175283,8.587412,-3.0785027,-6.0037365,-1.6443529
RealESRGAN:ava_images___414404,RealESRGAN,ava_images___414404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___414404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___414404.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___414404.png,test,7.180771,-18.076878,-7.3955126,0.6060647,2.1423926,10.687119,10.401129,-0.8849189,-9.692059,7.4634533
RealESRGAN:ava_images___416210,RealESRGAN,ava_images___416210.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___416210.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___416210.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___416210.png,test,-6.349346,2.2941637,1.2004796,-14.801615,-7.267972,11.8658905,-4.419706,2.3687358,-15.245747,-10.773601
RealESRGAN:ava_images___416900,RealESRGAN,ava_images___416900.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___416900.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___416900.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___416900.png,test,-13.469967,11.262171,-8.688128,-8.087509,-5.0363894,-1.6343874,3.2954252,-2.866117,-5.8333664,-4.728397
RealESRGAN:ava_images___418961,RealESRGAN,ava_images___418961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___418961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___418961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___418961.png,train,-0.8435497,-10.04471,15.333549,-17.196865,-20.367954,26.753666,-10.39481,20.354418,-5.9066153,4.914187
RealESRGAN:ava_images___41961,RealESRGAN,ava_images___41961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___41961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___41961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___41961.png,test,-25.735296,9.182526,9.757276,-6.811188,-1.4761586,3.106069,-2.125523,4.703664,-1.0457985,-6.1870275
RealESRGAN:ava_images___420592,RealESRGAN,ava_images___420592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___420592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___420592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___420592.png,train,7.478077,17.101206,-18.489967,23.782576,-5.157276,2.3889866,-13.408756,-25.145292,-5.459343,10.474878
RealESRGAN:ava_images___420974,RealESRGAN,ava_images___420974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___420974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___420974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___420974.png,test,-0.31730843,4.989152,-22.613995,-0.2368555,-2.5464673,-15.3573265,9.227882,-6.7463264,3.5269675,2.488296
RealESRGAN:ava_images___421624,RealESRGAN,ava_images___421624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___421624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___421624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___421624.png,test,-13.0979805,-11.611317,15.760518,-1.3529117,1.5965348,-0.6878591,-1.407898,-0.6423468,-0.42033243,0.022316813
RealESRGAN:ava_images___422529,RealESRGAN,ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___422529.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___422529.png,train,12.618256,-12.7493725,-41.514008,25.660812,1.1210811,-18.821009,-4.7066083,-27.576643,0.13462591,9.799366
RealESRGAN:ava_images___422662,RealESRGAN,ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___422662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___422662.png,test,-22.837988,24.084446,-15.420001,9.695751,1.703868,-4.660275,5.140501,-3.670561,-8.755943,0.10764575
RealESRGAN:ava_images___424249,RealESRGAN,ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___424249.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___424249.png,test,-18.017056,13.348515,-2.3702872,-8.406025,-5.1018925,1.4399917,-0.6197009,2.2811017,-1.7798183,-1.244697
RealESRGAN:ava_images___425460,RealESRGAN,ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___425460.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___425460.png,train,-2.978283,-3.92313,1.7704616,8.271549,10.402058,22.369972,7.191013,-3.4428954,3.0281916,-4.006068
RealESRGAN:ava_images___425782,RealESRGAN,ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___425782.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___425782.png,train,-25.733744,14.912279,13.696898,-3.787715,4.2655096,-0.5998193,0.7198353,-1.5766547,3.6666102,4.5015736
RealESRGAN:ava_images___426395,RealESRGAN,ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___426395.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___426395.png,train,-20.223972,-6.091528,11.419816,11.526197,17.64221,6.3635683,0.85752773,-7.0731826,9.585093,1.795835
RealESRGAN:ava_images___4265,RealESRGAN,ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___4265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___4265.png,test,-19.269625,14.23845,-15.598504,17.795185,-5.918622,-2.8080928,2.306368,-2.7214856,-6.2875457,0.35761833
RealESRGAN:ava_images___426629,RealESRGAN,ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/RealESRGAN/ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___426629.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___426629.png,train,-26.250784,11.183659,10.611822,-2.189159,-2.4571278,-1.0110947,1.3101783,-0.3809047,3.6690097,1.9226568
